"","businessid","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","v1","v2","v3","v4","v5","v6","v7","v8","postext","negtext","pa","oh","il"
"65","axGP6FXAZlBdmdN9juu1tQ","Miami Nights Grill, Bar, & Lounge","857 Columbia Rd","Westlake","OH",44145,41.474456,-81.900658,2.5,26,0,"{'RestaurantsPriceRange2': '2', 'Smoking': ""u'no'"", 'Music': '{}', 'AgesAllowed': ""u'allages'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'True', 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""u'dressy'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False'}","Steakhouses, Seafood, Restaurants, Nightlife, Dance Clubs","{'Tuesday': '17:0-22:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '13:0-20:0'}",0.314530966539983,0,0.399580478929774,0.285888554530243,0.546134398966282,0.0914894479029943,0.263242406065556,0.0991337470651676,10,16,0,1,0
"66","B0JdEQoQjr9oka-_YyGZ8g","Outback Steakhouse","9395 McKnight Rd","Pittsburgh","PA",15237,40.5759448527,-80.0262372225,2.5,92,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'Caters': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:30'}",0.157152650662784,0.0579653591123495,0.288747385525783,0.496134604699084,0.150080583943958,0.272298137895798,0.373843148010796,0.203778130149448,25,69,1,0,0
"67","B46YpcGGZ5nBjGLzSJLVbA","Steak Escape West Towne Mall","118 W Towne Mall","Madison","WI",53719,43.0584893289,-89.5049741579,4,4,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Cheesesteaks, Steakhouses, Sandwiches, Fast Food, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",0.20262989241883,0.0205181446123447,0.533289954286014,0.243562008682812,0.457831993165366,0.0608318277486717,0,0.481336179085962,3,1,0,0,0
"68","B57-WztEVG1oWzIRkhqZmA","Casey Jones Tavern","14026 Triskett Rd","Cleveland","OH",44111,41.4637155,-81.790812,4.5,3,1,"{'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False'}","Dive Bars, Seafood, Restaurants, Steakhouses, Karaoke, Bars, Nightlife","{'Monday': '11:0-2:30', 'Tuesday': '11:0-2:30', 'Wednesday': '11:0-2:30', 'Thursday': '11:0-2:30', 'Friday': '11:0-2:30', 'Saturday': '11:0-2:30', 'Sunday': '11:0-2:30'}",0.688418630629959,0.0545844819962549,0.121604944668907,0.13539194270488,0.394541299128938,0,0,0.605458700871062,2,1,0,1,0
"69","BiMWzRn7ppT_zgoY37yNVg","Lanning's Restaurant","826 N Cleveland Massillon Rd","Akron","OH",44333,41.1579151,-81.6366997,4,61,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsTakeOut': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '3', 'HasTV': 'False', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'GoodForDancing': 'False', 'HappyHour': 'True'}","Steakhouses, Diners, Buffets, Bars, American (New), Nightlife, Restaurants, Wine Bars, Seafood","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-23:0'}",0.160757230101674,0.0735408700447151,0.335822249863031,0.42987964999058,0.329060371485532,0.252655392030437,0.310766231683863,0.107518004800168,45,18,0,1,0
"70","binymvD2QxETihoAmHOMSQ","Austin's Smokin' Steakhouse","6535 Wilson Mills Rd","Cleveland","OH",44143,41.5391989,-81.4428555,3,61,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Barbeque, Steakhouses, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0.196822757202931,0.0737522197757953,0.352052615992646,0.377372407028628,0.345350424607412,0.211537699920752,0.162067975474613,0.281043899997223,25,37,0,1,0
"71","bJGtHxejEJboO2o_DtaPEQ","Applebee's Grill + Bar","4039 Washington Rd","McMurray","PA",15317,40.267996,-80.128261,3,22,1,"{'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'GoodForDancing': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'ByAppointmentOnly': 'False', 'CoatCheck': 'False'}","Restaurants, Bars, Steakhouses, Burgers, Sports Bars, Nightlife, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",0.370666210643207,0.105654271163881,0.204283708466705,0.319395809726207,0.268658296676318,0.0572021396961831,0.261747229514992,0.412392334112507,8,14,1,0,0
"72","bkh5o6bCzDCovSkRYBsU1w","LongHorn Steakhouse","2101 N Prospect Ave","Champaign","IL",61822,40.1413941,-88.2584758,3,73,1,"{'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Barbeque, American (Traditional), Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0.128335513156968,0.03423334245384,0.421938997688117,0.415492146701076,0.168356699375642,0.285175249114879,0.34598395703774,0.200484094471739,33,41,0,0,1
"73","br_d4kDitXax4QOb6IaXPw","Lone Star Steakhouse & Saloon","120 Andrew Dr","Pittsburgh","PA",15275,40.451052,-80.1750138,3.5,5,0,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True'}","Restaurants, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0.362708246188799,0.119719415855005,0.209461044699449,0.308111293256747,0.130875618332717,0.646287211095247,0,0.222837170572036,3,2,1,0,0
"74","C_-8AEMAJG6MvE3b6ou-ow","Texas Roadhouse","511 Clairton Blvd","Pittsburgh","PA",15236,40.333963675,-79.9448867667,3.5,37,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'DriveThru': 'False', 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Burgers, Steakhouses, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '15:0-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}",0.306155432511774,0.0243383439911197,0.376839712620134,0.292666510876973,0.219655540760223,0.259345879081716,0.346076949058314,0.174921631099747,26,14,1,0,0
"75","c3FFDloejdmsPZti7wjR0g","Texas Roadhouse","245 Market Dr","Elyria","OH",44035,41.389171,-82.106366,3,43,1,"{'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'NoiseLevel': ""'loud'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","American (Traditional), Barbeque, Restaurants, Steakhouses","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '15:0-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:30'}",0.173156167148363,0.0536365398030193,0.378115283526436,0.395092009522181,0.256423783064683,0.196501186040544,0.414077421337184,0.13299760955759,23,22,0,1,0
"76","cAX-srNrvlifjfov_jpQ1w","Texas de Brazil","240 W Station Square Dr, Ste D1","Pittsburgh","PA",15219,40.4342885,-80.0052397,4,295,1,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'DogsAllowed': 'False', 'HappyHour': 'True'}","Venues & Event Spaces, Event Planning & Services, Restaurants, Brazilian, Steakhouses","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0.412215582366641,0.0179889181050788,0.248238445573513,0.316702685022728,0.385629529537713,0.0928636484445443,0.357394936330581,0.164111885687162,206,96,1,0,0
"77","CgsUUVwL8EBqcHFxrtkFtA","Quaker Steak & Lube","7834 Reynolds Rd","Mentor","OH",44060,41.6577255335,-81.3782529441,3,75,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True'}","American (Traditional), Restaurants, Chicken Wings, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0.470553836830179,0.100680854429697,0.312857752163262,0.115907556576862,0.301201220482552,0.084581645926788,0.227892458767458,0.386324674823202,37,40,0,1,0
"78","CNklj3fFmwXL13AyvjfV5w","Ann's Chophouse","2783 S Park Rd","Bethel Park","PA",15102,40.327443,-80.034616,3.5,35,1,"{'Caters': 'False', 'WiFi': ""u'no'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Steakhouses, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",0.275458144059802,0.0292926345677716,0.359055820118485,0.336193401253941,0.427972493901849,0.123214894756054,0.254023481679722,0.194789129662376,21,16,1,0,0
"79","cOAjHOGcmXWJEd1Xo3xt0w","XO Seafood & Oysters","29425 Chagrin Blvd","Beachwood","OH",44122,41.462926,-81.470595,3.5,33,0,"{'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'WheelchairAccessible': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'dressy'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': True, 'classy': False, 'casual': False}"", 'BikeParking': 'False'}","Seafood, Restaurants, Steakhouses","{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}",0.138271781264745,0.00815268626169963,0.367903937989504,0.485671594484052,0.273758902294495,0.301719193654719,0.229069948392333,0.195451955658453,19,14,0,1,0
"80","CpNMXASiwtJv5eCDf0n63g","Alexander's Steakhouse","202 W Anthony Dr","Champaign","IL",61821,40.136796,-88.245076,3,81,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Steakhouses, Seafood, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0.355581266951432,0.0376594188981703,0.201663954821111,0.405095359329286,0.28165788194308,0.477832851910026,0.10562037745595,0.134888888690943,38,43,0,0,1
